duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate
0.0,0.0,0.029411765,0.2,0.0,0.0,0.0,0.0,0.0,0.0015308261,0.0,0.0,0.0,0.0,0.0039033666,0.0,0.0031587332,0.0,0.0,0.0,0.0,0.013027174,0.04178115,0.015655577,0.0,0.0,1.0,1.0,0.03,0.06,0.0,0.0,0.0,0.0,0.038157534,0.1303823,0.0,0.0,0.006863147,0.047158282,0.0
0.0,0.0,0.029411765,0.2,0.0,0.0,0.0,0.0,0.0,0.0003760159,0.0,0.0,0.0,0.0,0.0035040379,0.0,0.0036265254,0.0,0.0,0.0,0.0,0.012941062,0.041653417,0.011741683,0.0,0.0,1.0,1.0,0.06,0.06,0.0,0.0,0.0,0.0,0.03848953,0.13017607,0.0,0.0,0.007414058,0.047190934,0.0
0.0,0.0,0.3970588,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003339529,0.0,0.0038192496,0.0,0.0,0.0,0.0,0.012905588,0.041600794,0.015655577,1.0,1.0,0.0,0.0,0.03,0.06,0.0,0.0,0.0,0.0,0.038626302,0.13009112,0.0,0.0,0.0076410174,0.04720439,0.0
0.0,0.0,0.029411765,0.1,0.0,0.0,0.0,0.0,0.0,0.0027020276,0.0,0.0,0.0,0.0,0.0043083504,0.0,0.0026842952,0.0,0.0,0.0,0.0,0.013114506,0.041910693,0.029354207,1.0,1.0,0.0,0.0,0.06,0.07,0.0,0.0,0.0,0.0,0.037820827,0.13059145,0.0,0.0,0.006304443,0.04712517,0.0
0.0,0.0,0.029411765,0.2,0.0,0.0,0.0,0.0,0.0,0.0016602576,0.0,0.0,0.0,0.0,0.003948115,0.0,0.003106311,0.0,0.0,0.0,0.0,0.013036825,0.041795462,0.01369863,0.0,0.0,1.0,1.0,0.06,0.06,0.0,0.0,0.0,0.0,0.038120326,0.13040541,0.0,0.0,0.0068014115,0.047154624,0.0
0.0,0.0,0.029411765,0.1,0.0,0.0,0.0,0.0,0.0,0.0010096729,0.0,0.0,0.0,0.0,0.0037231445,0.0,0.003369853,0.0,0.0,0.0,0.0,0.012988312,0.041723505,0.0058708414,0.17,1.0,0.83,0.0,0.01,0.08,0.0,0.0,0.0,0.0,0.038307365,0.13028923,0.0,0.0,0.007111773,0.04717302,0.0
0.0,0.0,0.04411765,0.1,0.0,0.0,0.0,0.0,0.0,0.0004361272,0.0,0.0,0.0,0.0,0.0035248175,0.0,0.0036021844,0.0,0.0,0.0,0.0,0.012945544,0.041660063,0.12328767,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.038472254,0.13018681,0.0,0.0,0.007385388,0.047189236,0.0
0.0,0.0,0.0882353,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003250569,0.0,0.003923461,0.0,0.0,0.0,0.0,0.012886405,0.04157234,0.015655577,0.0,0.0,1.0,1.0,0.07,0.08,0.0,0.0,0.0,0.0,0.038700264,0.13004518,0.0,0.0,0.0077637434,0.047211662,0.0
0.0,0.0,0.6911765,0.2,0.0,0.0,0.0,0.0,0.0,0.0050705075,0.0,0.0,0.0,0.0,0.005127348,0.0,0.001724869,0.0,0.0,0.0,0.0,0.013291117,0.042172667,0.03522505,0.0,0.0,1.0,1.0,0.13,0.06,0.0,0.0,0.0,0.0,0.03713992,0.1310144,0.0,0.0,0.0051745623,0.047058195,0.0
0.0,0.0,0.029411765,0.1,0.0,0.0,0.0,0.0,0.0,0.0029884875,0.0,0.0,0.0,0.0,0.004407406,0.0,0.0025682673,0.0,0.0,0.0,0.0,0.013135865,0.041942377,0.0058708414,1.0,1.0,0.0,0.0,0.02,0.1,0.0,0.0,0.0,0.0,0.037738476,0.1306426,0.0,0.0,0.0061677843,0.047117066,0.0
