duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate
0.0,0.0,0.13235295,0.0,1.9737163e-06,0.00012927892,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019569471,0.0,0.28135273,0.13635828,0.0,0.50061375,0.0,0.0,0.31890938,0.31515425,0.0,0.08957191,0.502831,0.024666183,0.0,0.1403527,0.0,0.0,0.13218062
0.004886078,0.0,0.32352942,0.0,2.5148966e-06,0.00044356045,0.0,0.0,0.0,0.01980198,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0019569471,0.0,0.27844828,0.1350839,0.0,0.4843281,0.0,0.0,0.28909558,0.30482948,0.0,0.0850552,0.46132183,0.044778153,0.0,0.14119811,0.0,0.0,0.11087023
0.0,0.5,0.029411765,0.0,1.6712919e-06,7.8013145e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019569471,0.0,0.281452,0.13640183,0.0,0.5011704,0.0,0.0,0.31992847,0.31550717,0.0,0.08972629,0.5042498,0.023978733,0.0,0.14032379,0.0,0.0,0.13290904
0.034029283,0.0,0.13235295,0.0,5.9848167e-05,0.021816934,0.0,0.0,0.0,0.01980198,0.0,1.0,0.010050251,1.0,0.0,0.004555809,0.04,0.0,0.0,0.0,0.0,0.0,0.0019569471,0.0,0.28167242,0.13649856,0.0,0.50240624,0.0,0.0,0.32219082,0.31629065,0.0,0.09006903,0.5073996,0.022452578,0.0,0.14025965,0.0,0.0,0.13452615
0.004886078,0.0,0.32352942,0.0,2.5626478e-06,0.00044356045,0.0,0.0,0.0,0.01980198,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0019569471,0.0,0.27993232,0.13573506,0.0,0.49264938,0.0,0.0,0.30432922,0.31010503,0.0,0.08736306,0.4825313,0.034501746,0.0,0.14076614,0.0,0.0,0.12175898
0.00012128563,0.0,0.7794118,0.0,5.0934614e-07,6.909736e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019569471,0.0,0.2799636,0.13574879,0.0,0.4928247,0.0,0.0,0.30465013,0.3102162,0.0,0.08741167,0.4829781,0.034285262,0.0,0.14075704,0.0,0.0,0.12198837
6.930607e-05,0.0,0.7794118,0.0,4.4567784e-07,6.909736e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019569471,0.0,0.27960128,0.13558981,0.0,0.49079314,0.0,0.0,0.30093104,0.3089282,0.0,0.086848244,0.47780007,0.03679412,0.0,0.1408625,0.0,0.0,0.11933002
0.004886078,0.0,0.32352942,0.0,2.5467307e-06,0.0004420745,0.0,0.0,0.0,0.01980198,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0019569471,0.0,0.28011677,0.135816,0.0,0.4936834,0.0,0.0,0.3062222,0.3107606,0.0,0.087649845,0.4851669,0.033224754,0.0,0.14071247,0.0,0.0,0.12311204
8.663259e-05,0.0,0.7794118,0.0,4.4567784e-07,6.909736e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019569471,0.0,0.28683627,0.13876426,0.0,0.5313606,0.0,0.0,0.37519705,0.3346472,0.0,0.09809931,0.581199,0.0,0.0,0.13875654,0.0,0.0,0.17241408
0.004851425,0.0,0.0,0.0,0.0045143664,0.0,0.0,0.0,0.0,0.01980198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039138943,0.0,0.28280798,0.13699679,0.0,0.50877357,0.0,0.0,0.33384737,0.32032743,0.0,0.09183497,0.5236288,0.014589228,0.0,0.13992909,0.0,0.0,0.14285807
0.0049034045,0.0,0.32352942,0.0,2.5148966e-06,0.0004420745,0.0,0.0,0.0,0.01980198,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0019569471,0.0,0.28219935,0.13672976,0.0,0.50536096,0.0,0.0,0.32759997,0.3181639,0.0,0.09088851,0.51493067,0.018803634,0.0,0.14010626,0.0,0.0,0.13839252
0.0,0.5,0.029411765,0.0,7.4810214e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007827789,0.0,0.28463998,0.13780062,0.0,0.5190457,0.0,0.0,0.35265243,0.3268398,0.0,0.094683886,0.54981065,0.001903601,0.0,0.13939586,0.0,0.0,0.1562996
0.0,0.0,0.13235295,0.0,1.9896333e-06,0.00012927892,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019569471,0.0,0.28222948,0.13674296,0.0,0.5055298,0.0,0.0,0.32790914,0.31827098,0.0,0.09093534,0.5153611,0.018595077,0.0,0.1400975,0.0,0.0,0.1386135
