duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate
0.004886078,0.0,0.32352942,0.0,2.5467307e-06,0.00044504643,0.0,0.0,0.0,0.01980198,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0019569471,0.034917723,0.0,0.0037857369,0.04695715,0.022884712,1.0,0.008493543,0.0,0.66487473,1.0,0.0,0.039737955,0.15349779,0.052937344,0.0,0.0,0.015581563,0.059966255
0.0,0.0,0.32352942,0.0,4.138437e-07,0.000116648225,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0019569471,0.03890653,0.0,0.0039868727,0.04382761,0.034044743,1.0,0.0054879114,0.0,0.6459736,1.0,0.0,0.038262993,0.13314328,0.036648154,0.0,0.0,0.02824168,0.06768171
0.0,0.0,0.7794118,0.0,4.77512e-07,0.00016122717,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019569471,0.04339491,0.0,0.006763175,0.03920783,0.037980005,1.0,0.0066605285,0.0,0.63525176,1.0,0.0,0.028744891,0.11542082,0.026248619,0.0,0.0,0.0358831,0.07136673
0.0,0.5,0.029411765,0.0,1.6712919e-06,0.0001092184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019569471,0.0046964064,0.0,0.0,0.06718372,0.0,1.0,0.0042085573,0.0,0.76075196,1.0,0.0,0.087518975,0.28987,0.12572868,0.0,0.0,0.0,0.02563154
0.0,0.0,0.0,0.0,1.910048e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019569471,0.021948155,0.0,0.0,0.054919407,0.0050544143,1.0,0.0073946863,0.0,0.7085605,1.0,0.0,0.058423206,0.21356171,0.08527471,0.0,0.0,0.0,0.044119634
0.0,0.5,0.029411765,0.0,7.4810214e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039138943,0.003786713,0.0,0.0,0.06785573,0.0,1.0,0.004199557,0.0,0.76377475,1.0,0.0,0.08884302,0.29399243,0.12816103,0.0,0.0,0.0,0.02451758
0.0,0.5,0.029411765,0.0,1.6712919e-06,0.0001092184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019569471,0.004417591,0.0,0.0,0.067397684,0.0,1.0,0.004150972,0.0,0.7615596,1.0,0.0,0.08801411,0.29107794,0.12637697,0.0,0.0,0.0,0.02534733
0.0,0.0,0.13235295,0.0,1.9418821e-06,0.00012927892,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019569471,0.019859482,0.0,0.0,0.056331396,0.0058024824,1.0,0.0052242875,0.0,0.7115174,1.0,0.0,0.06451832,0.2214204,0.086888626,0.0,0.0,0.0,0.04355958
0.0,0.5,0.029411765,0.0,7.321851e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009784736,0.004189767,0.0,0.0,0.06758532,0.0,1.0,0.0041819513,0.0,0.76235175,1.0,0.0,0.088315815,0.2921129,0.12705351,0.0,0.0,0.0,0.025047041
0.0,0.0,0.0,0.0,1.910048e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039138943,0.019580863,0.0,0.0,0.056763336,0.0,1.0,0.009216249,0.0,0.719872,1.0,0.0,0.05922918,0.22569025,0.09500632,0.0,0.0,0.0,0.039496846
0.004886078,0.0,0.32352942,0.0,2.5785648e-06,0.00044504643,0.0,0.0,0.0,0.01980198,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0019569471,0.027459368,0.0,0.0,0.050682783,0.016269766,1.0,0.0056157783,0.0,0.68693215,1.0,0.0,0.05295378,0.18728626,0.06713334,0.0,0.0,0.0016670227,0.052542202
0.0049034045,0.0,0.32352942,0.0,2.610399e-06,0.00044504643,0.0,0.0,0.0,0.01980198,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0019569471,0.028500848,0.0,0.0,0.049989805,0.017540932,1.0,0.0057807565,0.0,0.6836554,1.0,0.0,0.05128561,0.18259561,0.06465781,0.0,0.0,0.0038123727,0.05371105
6.930607e-05,0.0,0.7794118,0.0,5.0934614e-07,6.909736e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019569471,0.004706055,0.0,0.0,0.06716338,0.0,1.0,0.004170902,0.0,0.76066667,1.0,0.0,0.0875476,0.28981218,0.12562932,0.0,0.0,0.0,0.025672384
0.0048687514,0.0,0.32352942,0.0,2.5785648e-06,0.00044356045,0.0,0.0,0.0,0.01980198,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0019569471,0.028777827,0.0,0.0,0.04972118,0.018083446,1.0,0.0056894943,0.0,0.6826501,1.0,0.0,0.050957426,0.18134555,0.06372312,0.0,0.0,0.0045070946,0.05410517
0.0,0.0,0.13235295,0.0,2.0055504e-06,0.00012927892,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019569471,0.00332281,0.0,0.0,0.068198845,0.0,1.0,0.004201807,0.0,0.765329,1.0,0.0,0.089508384,0.2960998,0.12941407,0.0,0.0,0.0,0.023943134
6.930607e-05,0.0,0.7794118,0.0,4.4567784e-07,6.909736e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019569471,0.0043380484,0.0,0.0,0.06746088,0.0,1.0,0.0041528866,0.0,0.7618224,1.0,0.0,0.088130325,0.291435,0.12659605,0.0,0.0,0.0,0.025249772
0.004851425,0.0,0.0,0.0,0.0045143664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039138943,0.019002106,0.0,0.0,0.05721551,0.0,1.0,0.008449547,0.0,0.7202763,1.0,0.0,0.06122446,0.22765258,0.095173165,0.0,0.0,0.0,0.039534718
6.930607e-05,0.0,0.7794118,0.0,4.77512e-07,6.909736e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019569471,0.0076113567,0.0,0.0,0.065011844,0.0,1.0,0.0043625236,0.0,0.7513379,1.0,0.0,0.08307235,0.27678785,0.11815657,0.0,0.0,0.0,0.029070184
0.0,0.0,0.32352942,0.0,4.138437e-07,0.000116648225,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0019569471,0.037993,0.0,0.0034979433,0.04438673,0.03252963,1.0,0.005555108,0.0,0.64933485,1.0,0.0,0.039362997,0.13749558,0.03918934,0.0,0.0,0.026054084,0.06642532
0.0,0.5,0.029411765,0.0,6.8443387e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007827789,0.0040699616,0.0,0.0,0.06765583,0.0,1.0,0.0042064786,0.0,0.76282734,1.0,0.0,0.08843401,0.29270023,0.12741448,0.0,0.0,0.0,0.024865605
0.00024257126,0.0,0.7794118,0.0,5.0934614e-07,6.909736e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019569471,0.0060741454,0.0,0.0,0.066255555,0.0,1.0,0.004375465,0.0,0.756335,1.0,0.0,0.0853768,0.28363746,0.12235616,0.0,0.0,0.0,0.027220793
0.0,0.5,0.029411765,0.0,6.685168e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058708414,0.003747642,0.0,0.0,0.06788935,0.0,1.0,0.004207395,0.0,0.76391345,1.0,0.0,0.0888924,0.2941701,0.12828226,0.0,0.0,0.0,0.024464436
0.004886078,0.0,0.32352942,0.0,2.5785648e-06,0.00044356045,0.0,0.0,0.0,0.01980198,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0019569471,0.0382547,0.0,0.005211003,0.04409255,0.02835714,1.0,0.008080535,0.0,0.6535299,1.0,0.0,0.035140336,0.13852379,0.04306008,0.0,0.0,0.023285523,0.06426008
0.0049034045,0.0,0.32352942,0.0,2.5467307e-06,0.00044356045,0.0,0.0,0.0,0.01980198,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0019569471,0.029584069,0.0,0.0,0.049191564,0.018944368,1.0,0.0058877543,0.0,0.6802404,1.0,0.0,0.04956825,0.17776382,0.061937973,0.0,0.0,0.0060801804,0.05494587
0.0,0.5,0.014705882,0.0,8.2132065e-06,0.00038337888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019569471,0.034484074,0.0,0.001014851,0.046781838,0.028738603,1.0,0.004739031,0.0,0.65977556,1.0,0.0,0.045429945,0.15300608,0.04707578,0.0,0.0,0.019201964,0.062771484
0.0,0.0,0.0,0.0,1.910048e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039138943,0.039312713,0.0,0.005067222,0.042120695,0.030375585,1.0,0.007529475,0.0,0.6507437,1.0,0.0,0.03323455,0.13480386,0.038787678,0.0,0.0,0.025621861,0.06543502
