duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class
0.0,0.0,0.0,0.0,2.4203531911553913e-07,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.003913894324853229,0.003913894324853229,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.023529411764705882,0.13333333333333333,1.0,0.0,1.0,0.12,0.0,0.0,0.0,0.0,warezclient
9.322270905192504e-05,0.0,0.0,0.0,6.029143278566721e-07,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.011764705882352941,0.05882352941176471,1.0,0.0,1.0,0.27,0.0,0.0,0.0,0.0,warezclient
0.0,0.0,0.0,0.0,2.4203531911553913e-07,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.003913894324853229,0.003913894324853229,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.031372549019607836,0.14901960784313725,0.75,0.25,0.75,0.16,0.0,0.0,0.0,0.0,warezclient
0.0,0.0,0.0,0.0,2.4203531911553913e-07,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05098039215686274,0.16470588235294115,0.85,0.15,0.85,0.12,0.0,0.0,0.0,0.0,warezclient
2.330567726298127e-05,0.0,0.3188405797101449,0.0,8.688633162261419e-07,1.869554986467632e-06,0,0.0,0.0,0.3636363636363637,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17647058823529413,0.18,0.02,0.0,0.0,0.04,0.0,0.0,0.0,warezclient
0.0013983406357788758,0.0,0.13043478260869565,0.8,9.130673715137102e-08,1.3664775115463705e-07,0,0.0,0.0,0.012987012987012988,0.2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.003913894324853229,0.003913894324853229,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.09019607843137256,0.09019607843137256,1.0,0.0,0.04,0.0,0.09,0.09,0.91,0.91,guess_passwd
2.330567726298127e-05,0.0,0.3188405797101449,0.0,8.340797973113337e-07,1.8665014054362442e-06,0,0.0,0.0,0.3636363636363637,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4392156862745098,0.0392156862745098,0.09,0.05,0.01,0.0,0.02,0.0,0.07,0.0,warezclient
2.330567726298127e-05,0.0,0.3188405797101449,0.0,8.920523288360138e-07,1.8710817769833264e-06,0,0.0,0.0,0.3636363636363637,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9176470588235294,0.2431372549019608,0.26,0.02,0.0,0.0,0.0,0.0,0.01,0.0,warezclient
0.0,0.0,0.0,0.0,2.4203531911553913e-07,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.003913894324853229,0.003913894324853229,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.007843137254901959,0.015686274509803918,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,warezclient
0.00461452409807029,0.0,0.13043478260869565,0.0,4.0725703396087713e-07,6.9766692614649625e-06,0,0.0,0.0,0.03896103896103896,0.0,1,0.0029415697285733386,1,0.0,0.005222281735404392,0.09302325581395347,1.0,0.0,0,0,0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0039215686274509795,0.0039215686274509795,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,multihop
0.00020975109536683137,0.0,0.0,0.0,0.0,0.0039320749190518,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.035294117647058816,0.035294117647058816,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,warezmaster
4.6611354525962533e-05,0.0,0.3188405797101449,0.0,8.891537022597799e-07,1.869554986467632e-06,0,0.0,0.0,0.3636363636363637,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2352941176470588,0.24,0.02,0.0,0.0,0.0,0.0,0.0,0.0,warezclient
