duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class
0.0,0.0,0.029411764705882356,0.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4481409001956947,0.019569471624266144,0.0,0.0,1.0,1.0,0.04,0.06,0.0,1.0,0.0392156862745098,0.04,0.06,0.0,0.0,0.0,0.0,1.0,1.0,neptune
0.0,0.0,0.029411764705882356,0.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.26614481409001955,0.0019569471624266144,0.0,0.0,1.0,1.0,0.01,0.06,0.0,1.0,0.0039215686274509795,0.0,0.06,0.0,0.0,0.0,0.0,1.0,1.0,neptune
0.0,0.0,0.029411764705882356,0.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2172211350293542,0.003913894324853229,0.0,0.0,1.0,1.0,0.02,0.07,0.0,1.0,0.007843137254901959,0.01,0.07,0.0,0.0,0.0,0.0,1.0,1.0,neptune
0.0,0.0,0.1323529411764706,0.1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2348336594911937,0.2348336594911937,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9215686274509804,0.6705882352941176,0.73,0.07,0.0,0.0,0.69,0.95,0.02,0.0,neptune
0.0,0.0,0.029411764705882356,0.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3992172211350293,0.035225048923679066,0.0,0.0,1.0,1.0,0.09,0.07,0.0,1.0,0.07058823529411765,0.07,0.07,0.0,0.0,0.0,0.0,1.0,1.0,neptune
0.0,0.0,0.35294117647058826,0.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2309197651663405,0.037181996086105666,0.0,0.0,1.0,1.0,0.16,0.05,0.0,1.0,0.07450980392156863,0.07,0.05,0.0,0.0,0.0,0.0,1.0,1.0,neptune
0.0,0.0,0.6911764705882353,0.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2270058708414873,0.015655577299412915,0.0,0.0,1.0,1.0,0.07,0.07,0.0,1.0,0.031372549019607836,0.03,0.06,0.0,0.0,0.0,0.0,1.0,1.0,neptune
0.0,0.0,0.6617647058823529,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5342465753424658,0.025440313111545987,0.0,0.0,1.0,1.0,0.05,0.06,0.0,1.0,0.05098039215686274,0.05,0.06,0.0,0.0,0.0,0.0,1.0,1.0,neptune
0.0,1.0,0.36764705882352944,0.0,8.276874438286732e-06,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1803921568627451,0.23137254901960785,1.0,0.0,1.0,0.14,0.0,0.0,0.0,0.0,smurf
0.013947847180109158,0.0,0.04411764705882353,0.3,0.0012247227438067967,7.429823459964768e-07,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.02348336594911937,0.02348336594911937,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9450980392156862,0.9333333333333332,0.99,0.01,0.0,0.0,0.0,0.0,0.07,0.07,apache2
