duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate
0.035952527,0.0,0.04411765,0.8,0.001155006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.007537037,0.0,0.0,0.0,0.0,0.0,0.0,0.16835578,0.0,0.16570073,0.019569471,0.3,0.3,0.7,0.7,1.0,0.0,0.0,0.6560237,1.0,0.0,0.45235395,0.0,0.5113528,0.0,0.0,0.07226288,0.0
0.01557654,0.0,0.04411765,0.3,0.00095604267,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03476894,0.0,0.0,0.0,0.0,0.0,0.0,0.204629,0.0,0.19265799,0.06066536,0.06,0.06,0.94,0.94,1.0,0.0,0.0,0.7120372,1.0,0.0,0.54291546,0.0,0.625744,0.0,0.0,0.0757643,0.0
0.0,0.0,0.29411766,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16900116,0.0,0.15180318,0.031311154,0.0,0.0,1.0,1.0,0.06,0.06,0.0,0.6360333,1.0,0.0,0.45356524,0.0,0.5209656,0.0,0.0,0.06196004,0.0
0.0,0.0,0.029411765,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15575415,0.0,0.1423071,0.0019569471,0.0,0.0,1.0,1.0,0.01,0.07,0.0,0.6172413,1.0,0.0,0.42340767,0.0,0.4818159,0.0,0.0,0.060877293,0.0
0.01557654,0.0,0.04411765,0.3,0.0008872809,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.034821212,0.0,0.0,0.0,0.0,0.0,0.0,0.20473114,0.0,0.19272713,0.06262231,0.06,0.06,0.94,0.94,1.0,0.0,0.0,0.71217054,1.0,0.0,0.54313433,0.0,0.62603474,0.0,0.0,0.0757702,0.0
0.13046868,0.0,0.13235295,0.0,0.0,3.2691223e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15371628,0.0,0.15358667,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6245976,1.0,0.0,0.40192616,0.0,0.45326677,0.0,0.0,0.07178043,0.0
0.013618643,0.0,0.04411765,0.3,0.0014017206,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14869063,0.0,0.15044574,0.007827789,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.6243245,1.0,0.0,0.40287054,0.0,0.4494888,0.0,0.0,0.070174724,0.0
0.0,0.0,0.029411765,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15056905,0.0,0.13904756,0.019569471,0.0,0.0,1.0,1.0,0.08,0.06,0.0,0.6113576,1.0,0.0,0.4135263,0.0,0.46812257,0.0,0.0,0.060710505,0.0
0.0,0.0,0.029411765,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14806002,0.0,0.13653746,0.011741683,0.0,0.0,1.0,1.0,0.03,0.08,0.0,0.60866535,1.0,0.0,0.4110046,0.0,0.46377882,0.0,0.0,0.059270605,0.0
0.0,0.0,0.029411765,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16426034,0.0,0.14821294,0.015655577,0.0,0.0,1.0,1.0,0.03,0.06,0.0,0.62894756,1.0,0.0,0.4425527,0.0,0.50685084,0.0,0.0,0.061434507,0.0
0.013722602,0.0,0.04411765,0.3,0.0011623278,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.031750113,0.0,0.0,0.0,0.0,0.0,0.0,0.20011672,0.0,0.18951786,0.03522505,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.70548147,1.0,0.0,0.5319252,0.0,0.6116682,0.0,0.0,0.07548435,0.0
0.0,0.0,0.029411765,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16795677,0.0,0.1626562,0.023483366,1.0,1.0,0.0,0.0,0.09,0.07,0.0,0.6452962,1.0,0.0,0.4364766,0.0,0.4965321,0.0,0.0,0.070583045,0.0
0.0,0.0,0.029411765,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15449677,0.0,0.14219257,0.039138943,0.0,0.0,1.0,1.0,0.15,0.05,0.0,0.617651,1.0,0.0,0.42308438,0.0,0.4801462,0.0,0.0,0.06125866,0.0
0.0,0.0,0.029411765,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15826854,0.0,0.1441238,0.01369863,0.0,0.0,1.0,1.0,0.03,0.06,0.0,0.621083,1.0,0.0,0.4297217,0.0,0.4898235,0.0,0.0,0.061066613,0.0
0.0,0.0,0.029411765,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16231129,0.0,0.14671949,0.0039138943,0.0,0.0,1.0,1.0,0.01,0.07,0.0,0.6258917,1.0,0.0,0.43776584,0.0,0.5008049,0.0,0.0,0.061223745,0.0
0.0,0.0,0.11764706,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17170736,0.0,0.16464673,0.0039138943,1.0,1.0,0.0,0.0,0.01,0.06,0.0,0.6494873,1.0,0.0,0.44445503,0.0,0.5073656,0.0,0.0,0.07028134,0.0
0.0,0.0,0.029411765,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146135,0.0,0.13566501,0.0039138943,0.0,0.0,1.0,1.0,0.02,0.07,0.0,0.6046717,1.0,0.0,0.40316987,0.0,0.45488015,0.0,0.0,0.060202777,0.0
0.0,0.0,0.029411765,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0032210946,0.0,0.0,0.0,0.0,0.0,0.0,0.17914574,0.0,0.1697773,0.009784736,1.0,1.0,0.0,0.0,0.02,0.06,0.0,0.6595991,1.0,0.0,0.46096927,0.0,0.5290234,0.0,0.0,0.070728436,0.0
0.0,0.0,0.029411765,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1524135,0.0,0.14040188,0.023483366,0.0,0.0,1.0,1.0,0.09,0.07,0.0,0.6140312,1.0,0.0,0.41776097,0.0,0.47359148,0.0,0.0,0.06088735,0.0
0.0,0.0,0.029411765,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0061784387,0.0,0.0,0.0,0.0,0.0,0.0,0.18279722,0.0,0.17298478,0.0332681,1.0,1.0,0.0,0.0,0.07,0.07,0.0,0.665495,1.0,0.0,0.46922922,0.0,0.53951323,0.0,0.0,0.07157701,0.0
0.0,1.0,0.36764705,0.0,1.6044403e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.008813798,0.0,0.0,0.0,0.0,0.0,0.0,0.20171206,0.0,0.18606976,0.553816,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6794766,1.0,0.0,0.49036705,0.0,0.57745874,0.0,0.0,0.076969594,0.0
0.0,0.0,0.029411765,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1625939,0.0,0.14767104,0.03522505,0.0,0.0,1.0,1.0,0.08,0.07,0.0,0.6280653,1.0,0.0,0.44009757,0.0,0.5028652,0.0,0.0,0.061741263,0.0
0.0,0.0,0.029411765,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16273218,0.0,0.15224625,0.007827789,0.6,0.0,0.4,1.0,0.02,0.06,0.0,0.6360458,1.0,0.0,0.4412887,0.0,0.50129807,0.0,0.0,0.06402139,0.0
0.0,0.0,0.04411765,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16900116,0.0,0.15180318,0.031311154,0.0,0.0,1.0,1.0,0.06,0.06,0.0,0.6360333,1.0,0.0,0.45356524,0.0,0.5209656,0.0,0.0,0.06196004,0.0
0.0,0.0,0.029411765,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0014155805,0.0,0.0,0.0,0.0,0.0,0.0,0.17573594,0.0,0.16750614,0.009784736,1.0,1.0,0.0,0.0,0.02,0.07,0.0,0.6550717,1.0,0.0,0.45340884,0.0,0.5190687,0.0,0.0,0.07059528,0.0
0.0,0.0,0.13235295,0.8,0.0,3.2691223e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08806856,0.0,0.0969221,0.0019569471,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5207882,1.0,0.0,0.25737417,0.0,0.26887032,0.0,0.0,0.05812134,0.0
0.0,0.0,0.029411765,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0035039485,0.0,0.0,0.0,0.0,0.0,0.0,0.1773705,0.0,0.16969424,0.037181996,1.0,1.0,0.0,0.0,0.1,0.08,0.0,0.6585072,1.0,0.0,0.45673,0.0,0.523054,0.0,0.0,0.07167144,0.0
0.0,0.0,0.029411765,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0047879517,0.0,0.0,0.0,0.0,0.0,0.0,0.18126036,0.0,0.17153801,0.021526419,1.0,1.0,0.0,0.0,0.04,0.06,0.0,0.66287684,1.0,0.0,0.4657004,0.0,0.5350808,0.0,0.0,0.071124464,0.0
0.0,0.0,0.029411765,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.006352246,0.0,0.0,0.0,0.0,0.0,0.0,0.18306617,0.0,0.17319904,0.03522505,1.0,1.0,0.0,0.0,0.07,0.06,0.0,0.6658947,1.0,0.0,0.46980643,0.0,0.54025865,0.0,0.0,0.0716134,0.0
0.0,0.0,0.6911765,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15602995,0.0,0.14323074,0.039138943,0.0,0.0,1.0,1.0,0.14,0.06,0.0,0.61965054,1.0,0.0,0.42636663,0.0,0.48450765,0.0,0.0,0.061347604,0.0
1.7326518e-05,0.0,0.22058824,0.0,4.1368454e-05,0.00021769383,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15597032,0.0,0.1561643,0.0058708414,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.63330406,1.0,0.0,0.41494632,0.0,0.46627936,0.0,0.0,0.07145786,0.0
0.0,0.0,0.13235295,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0029130578,0.0,0.0,0.0,0.0,0.0,0.0,0.17101565,0.0,0.16703492,0.0058708414,1.0,1.0,0.0,0.0,0.21,0.29,0.0,0.65288186,1.0,0.0,0.4446411,0.0,0.5058789,0.0,0.0,0.0728247,0.0
0.013843888,0.0,0.04411765,0.3,0.001178245,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15358552,0.0,0.15422754,0.019569471,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.63178337,1.0,0.0,0.4143324,0.0,0.4641038,0.0,0.0,0.07077034,0.0
0.0,0.0,0.029411765,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16404203,0.0,0.15976675,0.015655577,1.0,1.0,0.0,0.0,0.07,0.08,0.0,0.6397135,1.0,0.0,0.42771578,0.0,0.4851394,0.0,0.0,0.0701686,0.0
0.0,0.0,0.029411765,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16832232,0.0,0.15165535,0.039138943,0.0,0.0,1.0,1.0,0.08,0.06,0.0,0.6358047,1.0,0.0,0.4526472,0.0,0.5193832,0.0,0.0,0.06214337,0.0
0.0,0.0,0.029411765,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15569592,0.0,0.1429035,0.039138943,0.0,0.0,1.0,1.0,0.13,0.05,0.0,0.61909413,1.0,0.0,0.42568827,0.0,0.48365226,0.0,0.0,0.061245114,0.0
0.0,1.0,0.36764705,0.0,1.6426413e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0067422986,0.0,0.0,0.0,0.0,0.0,0.0,0.1979257,0.0,0.18341275,0.46966732,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.67431474,1.0,0.0,0.48212504,0.0,0.5666164,0.0,0.0,0.07671882,0.0
0.0,0.0,0.13235295,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15879664,0.0,0.1474336,0.011741683,0.0,0.0,1.0,1.0,0.19,0.13,0.0,0.62821394,1.0,0.0,0.4362979,0.0,0.49497625,0.0,0.0,0.06312679,0.0
1.7326518e-05,0.0,0.22058824,0.0,4.1368454e-05,0.00021769383,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15676996,0.0,0.15684843,0.0039138943,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.63452286,1.0,0.0,0.41684836,0.0,0.468841,0.0,0.0,0.07173793,0.0
0.0,0.0,0.029411765,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1617437,0.0,0.14647686,0.01369863,0.0,0.0,1.0,1.0,0.03,0.06,0.0,0.62561554,1.0,0.0,0.43716174,0.0,0.49970976,0.0,0.0,0.061268106,0.0
0.0,0.0,0.029411765,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15758815,0.0,0.14822228,0.029354207,0.35,0.0,0.65,1.0,0.1,0.06,0.0,0.62875795,1.0,0.0,0.43111122,0.0,0.48783866,0.0,0.0,0.063447416,0.0
0.0,0.0,0.04411765,0.3,0.0006042118,0.005423771,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16010372,0.0,0.1594696,0.007827789,0.0,0.0,1.0,0.5,1.0,0.0,0.75,0.64084,1.0,0.0,0.42720038,0.0,0.48123005,0.0,0.0,0.071981356,0.0
0.0,0.0,0.13235295,0.8,0.0,3.2691223e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13316655,0.0,0.13479511,0.0019569471,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.59107023,1.0,0.0,0.35772943,0.0,0.39697626,0.0,0.0,0.06661983,0.0
